Id,SalePrice,YearBuilt,YrSold,MonthSold,Size(sqf),Floor,N_Parkinglot(Ground),N_Parkinglot(Basement),TimeToBusStop,TimeToSubway,N_APT,N_manager,N_elevators,N_FacilitiesNearBy(PublicOffice),N_FacilitiesNearBy(Hospital),N_FacilitiesNearBy(Dpartmentstore),N_FacilitiesNearBy(Mall),N_FacilitiesNearBy(ETC),N_FacilitiesNearBy(Park),N_SchoolNearBy(Elementary),N_SchoolNearBy(Middle),N_SchoolNearBy(High),N_SchoolNearBy(University),N_FacilitiesInApt,N_FacilitiesNearBy(Total),N_SchoolNearBy(Total),class_price,AptType
135,55752,2014,2017,6,138,18,0.00,218.00,12.50,7.50,1.00,4.00,0.00,4.00,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1,6.00,1.00,A,Married Couple
136,55752,1985,2009,9,587,9,80.00,76.00,2.50,7.50,1.00,2.00,2.00,5.00,1,2.00,1.00,2.00,1.00,2.00,1.00,1.00,0.00,3,12.00,4.00,A,Married Couple
137,55752,1986,2011,3,508,5,100.00,18.00,2.50,7.50,1.00,1.00,2.00,5.00,1,2.00,1.00,1.00,1.00,6.00,2.00,3.00,2.00,3,11.00,13.00,A,Family
138,55752,1986,2010,8,508,9,100.00,18.00,2.50,7.50,1.00,1.00,2.00,5.00,1,2.00,1.00,1.00,1.00,6.00,2.00,3.00,2.00,3,11.00,13.00,A,Family
139,55752,1992,2007,9,576,1,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Old
140,55752,1997,2008,10,430,5,82.00,56.00,7.50,17.50,1.00,2.00,4.00,7.00,1,2.00,1.00,1.00,1.00,4.00,0.00,0.00,3.00,5,13.00,7.00,A,University Student
141,55752,1986,2011,5,508,3,100.00,18.00,2.50,7.50,1.00,1.00,2.00,5.00,1,2.00,1.00,1.00,1.00,6.00,2.00,3.00,2.00,3,11.00,13.00,A,Family
142,55752,1985,2009,3,587,4,80.00,76.00,2.50,7.50,1.00,2.00,2.00,5.00,1,2.00,1.00,2.00,1.00,2.00,1.00,1.00,0.00,3,12.00,4.00,A,Married Couple
143,55752,1992,2012,12,576,5,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
144,56637,1986,2011,3,508,7,100.00,18.00,2.50,7.50,1.00,1.00,2.00,5.00,1,2.00,1.00,1.00,1.00,6.00,2.00,3.00,2.00,3,11.00,13.00,A,Family
145,56637,1986,2010,3,508,7,100.00,18.00,2.50,7.50,1.00,1.00,2.00,5.00,1,2.00,1.00,1.00,1.00,6.00,2.00,3.00,2.00,3,11.00,13.00,A,Family
146,56637,1992,2009,5,576,9,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
147,56637,2014,2017,2,135,11,0.00,218.00,12.50,7.50,1.00,4.00,0.00,4.00,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1,6.00,1.00,A,Married Couple
148,56637,2014,2016,3,135,18,0.00,218.00,12.50,7.50,1.00,4.00,0.00,4.00,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1,6.00,1.00,A,Married Couple
149,56637,1986,2010,5,508,6,100.00,18.00,2.50,7.50,1.00,1.00,2.00,5.00,1,2.00,1.00,1.00,1.00,6.00,2.00,3.00,2.00,3,11.00,13.00,A,Family
150,57079,1992,2009,12,576,11,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
151,57522,2014,2017,4,156,15,0.00,218.00,12.50,7.50,1.00,4.00,0.00,4.00,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1,6.00,1.00,A,Married Couple
152,57522,1992,2009,8,576,15,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
153,57522,2014,2014,11,135,19,0.00,218.00,12.50,7.50,1.00,4.00,0.00,4.00,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1,6.00,1.00,A,Married Couple
154,57522,1986,2010,11,508,3,100.00,18.00,2.50,7.50,1.00,1.00,2.00,5.00,1,2.00,1.00,1.00,1.00,6.00,2.00,3.00,2.00,3,11.00,13.00,A,Family
155,57522,2014,2017,3,156,15,0.00,218.00,12.50,7.50,1.00,4.00,0.00,4.00,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1,6.00,1.00,A,Married Couple
156,57522,2014,2014,6,160,19,0.00,218.00,12.50,7.50,1.00,4.00,0.00,4.00,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1,6.00,1.00,A,Married Couple
157,57522,2014,2014,11,135,11,0.00,218.00,12.50,7.50,1.00,4.00,0.00,4.00,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1,6.00,1.00,A,Married Couple
158,57522,1985,2008,4,587,7,80.00,76.00,2.50,7.50,1.00,2.00,2.00,5.00,1,2.00,1.00,2.00,1.00,2.00,1.00,1.00,0.00,3,12.00,4.00,A,Married Couple
159,57522,1992,2012,8,576,15,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
160,57522,1985,2009,6,587,7,80.00,76.00,2.50,7.50,1.00,2.00,2.00,5.00,1,2.00,1.00,2.00,1.00,2.00,1.00,1.00,0.00,3,12.00,4.00,A,Married Couple
161,57522,1992,2009,6,576,8,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
162,57522,1986,2011,6,547,4,100.00,18.00,2.50,7.50,1.00,1.00,2.00,5.00,1,2.00,1.00,1.00,1.00,6.00,2.00,3.00,2.00,3,11.00,13.00,A,Family
163,57522,2014,2015,6,156,13,0.00,218.00,12.50,7.50,1.00,4.00,0.00,4.00,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1,6.00,1.00,A,Married Couple
164,57522,2014,2017,2,156,14,0.00,218.00,12.50,7.50,1.00,4.00,0.00,4.00,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1,6.00,1.00,A,Married Couple
165,57964,1985,2009,9,587,6,80.00,76.00,2.50,7.50,1.00,2.00,2.00,5.00,1,2.00,1.00,2.00,1.00,2.00,1.00,1.00,0.00,3,12.00,4.00,A,Married Couple
166,57964,1992,2010,7,576,3,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
167,57964,1992,2010,6,576,10,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
168,57964,1997,2011,7,430,5,82.00,56.00,7.50,17.50,1.00,2.00,4.00,7.00,1,2.00,1.00,1.00,1.00,4.00,0.00,0.00,3.00,5,13.00,7.00,A,University Student
169,58407,2014,2017,6,156,15,0.00,218.00,12.50,7.50,1.00,4.00,0.00,4.00,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1,6.00,1.00,A,Married Couple
170,58407,1997,2008,10,430,8,82.00,56.00,7.50,17.50,1.00,2.00,4.00,7.00,1,2.00,1.00,1.00,1.00,4.00,0.00,0.00,3.00,5,13.00,7.00,A,University Student
171,58407,1997,2009,3,644,12,82.00,56.00,7.50,17.50,1.00,2.00,4.00,7.00,1,2.00,1.00,1.00,1.00,4.00,0.00,0.00,3.00,5,13.00,7.00,A,Married Couple
172,58407,2014,2015,5,156,12,0.00,218.00,12.50,7.50,1.00,4.00,0.00,4.00,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1,6.00,1.00,A,Married Couple
173,58407,1992,2009,9,576,14,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
174,58849,1997,2011,6,430,2,82.00,56.00,7.50,17.50,1.00,2.00,4.00,7.00,1,2.00,1.00,1.00,1.00,4.00,0.00,0.00,3.00,5,13.00,7.00,A,University Student
175,58849,1992,2008,7,576,1,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Old
176,58849,1992,2010,7,576,9,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
177,59115,1985,2008,10,587,10,80.00,76.00,2.50,7.50,1.00,2.00,2.00,5.00,1,2.00,1.00,2.00,1.00,2.00,1.00,1.00,0.00,3,12.00,4.00,A,Married Couple
178,59292,2014,2017,4,156,13,0.00,218.00,12.50,7.50,1.00,4.00,0.00,4.00,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1,6.00,1.00,A,Married Couple
179,59292,2014,2015,5,156,19,0.00,218.00,12.50,7.50,1.00,4.00,0.00,4.00,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1,6.00,1.00,A,Married Couple
180,59292,2014,2015,10,156,13,0.00,218.00,12.50,7.50,1.00,4.00,0.00,4.00,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1,6.00,1.00,A,Married Couple
181,59292,1992,2010,8,576,5,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
182,59734,1985,2008,3,587,9,80.00,76.00,2.50,7.50,1.00,2.00,2.00,5.00,1,2.00,1.00,2.00,1.00,2.00,1.00,1.00,0.00,3,12.00,4.00,A,Married Couple
183,59911,1986,2011,1,508,11,100.00,18.00,2.50,7.50,1.00,1.00,2.00,5.00,1,2.00,1.00,1.00,1.00,6.00,2.00,3.00,2.00,3,11.00,13.00,A,Family
184,59911,2014,2016,9,156,17,0.00,218.00,12.50,7.50,1.00,4.00,0.00,4.00,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1,6.00,1.00,A,Married Couple
185,60000,1992,2010,8,576,12,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
186,60176,1992,2007,11,576,11,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
187,60176,1997,2013,3,644,11,82.00,56.00,7.50,17.50,1.00,2.00,4.00,7.00,1,2.00,1.00,1.00,1.00,4.00,0.00,0.00,3.00,5,13.00,7.00,A,Married Couple
188,60176,2014,2014,7,135,13,0.00,218.00,12.50,7.50,1.00,4.00,0.00,4.00,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1,6.00,1.00,A,Married Couple
189,60176,2014,2016,11,156,17,0.00,218.00,12.50,7.50,1.00,4.00,0.00,4.00,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1,6.00,1.00,A,Married Couple
190,60176,1992,2007,11,576,14,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
191,60176,1992,2010,10,576,2,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
192,60176,1985,2008,3,587,5,80.00,76.00,2.50,7.50,1.00,2.00,2.00,5.00,1,2.00,1.00,2.00,1.00,2.00,1.00,1.00,0.00,3,12.00,4.00,A,Married Couple
193,60176,2014,2016,3,156,13,0.00,218.00,12.50,7.50,1.00,4.00,0.00,4.00,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1,6.00,1.00,A,Married Couple
194,60176,2014,2015,4,156,13,0.00,218.00,12.50,7.50,1.00,4.00,0.00,4.00,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1,6.00,1.00,A,Married Couple
195,60176,1985,2011,2,587,7,80.00,76.00,2.50,7.50,1.00,2.00,2.00,5.00,1,2.00,1.00,2.00,1.00,2.00,1.00,1.00,0.00,3,12.00,4.00,A,Married Couple
196,60176,2014,2014,7,135,14,0.00,218.00,12.50,7.50,1.00,4.00,0.00,4.00,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1,6.00,1.00,A,Married Couple
197,60176,2014,2016,8,160,19,0.00,218.00,12.50,7.50,1.00,4.00,0.00,4.00,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1,6.00,1.00,A,Married Couple
198,60176,2014,2014,9,156,16,0.00,218.00,12.50,7.50,1.00,4.00,0.00,4.00,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1,6.00,1.00,A,Married Couple
199,60176,1985,2007,9,587,7,80.00,76.00,2.50,7.50,1.00,2.00,2.00,5.00,1,2.00,1.00,2.00,1.00,2.00,1.00,1.00,0.00,3,12.00,4.00,A,Married Couple
200,60176,1992,2009,9,576,11,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
201,60176,2014,2015,1,163,13,0.00,218.00,12.50,7.50,1.00,4.00,0.00,4.00,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1,6.00,1.00,A,Married Couple
202,60619,1992,2010,6,576,8,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
203,60619,1992,2008,10,576,13,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
204,60619,1992,2007,10,576,2,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
205,60973,2014,2014,8,135,18,0.00,218.00,12.50,7.50,1.00,4.00,0.00,4.00,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1,6.00,1.00,A,Married Couple
206,61061,1985,2008,6,587,7,80.00,76.00,2.50,7.50,1.00,2.00,2.00,5.00,1,2.00,1.00,2.00,1.00,2.00,1.00,1.00,0.00,3,12.00,4.00,A,Married Couple
207,61061,1992,2010,1,640,1,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Old
208,61061,1985,2012,3,587,10,80.00,76.00,2.50,7.50,1.00,2.00,2.00,5.00,1,2.00,1.00,2.00,1.00,2.00,1.00,1.00,0.00,3,12.00,4.00,A,Married Couple
209,61504,1992,2008,9,576,2,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
210,61504,2014,2014,3,156,12,0.00,218.00,12.50,7.50,1.00,4.00,0.00,4.00,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1,6.00,1.00,A,Married Couple
211,61681,1992,2010,11,576,11,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
212,61681,1997,2011,7,430,2,82.00,56.00,7.50,17.50,1.00,2.00,4.00,7.00,1,2.00,1.00,1.00,1.00,4.00,0.00,0.00,3.00,5,13.00,7.00,A,University Student
213,61946,1985,2007,10,676,7,80.00,76.00,2.50,7.50,1.00,2.00,2.00,5.00,1,2.00,1.00,2.00,1.00,2.00,1.00,1.00,0.00,3,12.00,4.00,A,Married Couple
214,61946,1985,2013,7,587,7,80.00,76.00,2.50,7.50,1.00,2.00,2.00,5.00,1,2.00,1.00,2.00,1.00,2.00,1.00,1.00,0.00,3,12.00,4.00,A,Married Couple
215,61946,1992,2009,10,640,11,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
216,61946,1985,2015,7,498,9,80.00,76.00,2.50,7.50,1.00,2.00,2.00,5.00,1,2.00,1.00,2.00,1.00,2.00,1.00,1.00,0.00,3,12.00,4.00,A,Married Couple
217,61946,1985,2009,5,587,9,80.00,76.00,2.50,7.50,1.00,2.00,2.00,5.00,1,2.00,1.00,2.00,1.00,2.00,1.00,1.00,0.00,3,12.00,4.00,A,Married Couple
218,61946,1997,2010,3,558,7,82.00,56.00,7.50,17.50,1.00,2.00,4.00,7.00,1,2.00,1.00,1.00,1.00,4.00,0.00,0.00,3.00,5,13.00,7.00,A,University Student
219,61946,1980,2013,5,736,4,90.00,1174.00,2.50,2.50,10.00,7.00,20.00,7.00,1,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,9,14.00,17.00,A,Family
220,61946,1993,2007,8,644,10,523.00,536.00,2.50,17.50,8.00,8.00,20.00,6.00,2,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,4,14.00,17.00,A,Family
221,61946,1992,2014,9,355,7,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
222,61946,1992,2008,7,576,12,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
223,61946,1992,2007,11,576,8,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
224,61946,1985,2008,2,587,8,80.00,76.00,2.50,7.50,1.00,2.00,2.00,5.00,1,2.00,1.00,2.00,1.00,2.00,1.00,1.00,0.00,3,12.00,4.00,A,Married Couple
225,61946,1985,2010,6,676,5,80.00,76.00,2.50,7.50,1.00,2.00,2.00,5.00,1,2.00,1.00,2.00,1.00,2.00,1.00,1.00,0.00,3,12.00,4.00,A,Married Couple
226,61946,2014,2014,3,156,14,0.00,218.00,12.50,7.50,1.00,4.00,0.00,4.00,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1,6.00,1.00,A,Married Couple
227,61946,1992,2010,11,576,2,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
228,61946,1992,2009,12,576,11,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
229,61946,1992,2014,2,355,5,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
230,61946,1992,2010,8,576,12,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
231,61946,1992,2009,12,576,11,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
232,62389,1986,2012,1,508,3,100.00,18.00,2.50,7.50,1.00,1.00,2.00,5.00,1,2.00,1.00,1.00,1.00,6.00,2.00,3.00,2.00,3,11.00,13.00,A,Family
233,62389,1992,2010,12,576,13,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
234,62831,1992,2009,10,576,14,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
235,62831,1992,2010,4,576,11,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
236,62831,2014,2016,6,156,14,0.00,218.00,12.50,7.50,1.00,4.00,0.00,4.00,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1,6.00,1.00,A,Married Couple
237,62831,2014,2015,1,135,11,0.00,218.00,12.50,7.50,1.00,4.00,0.00,4.00,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1,6.00,1.00,A,Married Couple
238,62831,1992,2014,8,355,1,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Old
239,63274,1997,2008,3,558,11,82.00,56.00,7.50,17.50,1.00,2.00,4.00,7.00,1,2.00,1.00,1.00,1.00,4.00,0.00,0.00,3.00,5,13.00,7.00,A,University Student
240,63274,1992,2014,9,355,4,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
241,63716,1997,2009,3,644,1,82.00,56.00,7.50,17.50,1.00,2.00,4.00,7.00,1,2.00,1.00,1.00,1.00,4.00,0.00,0.00,3.00,5,13.00,7.00,A,Old
242,63716,1992,2010,3,640,2,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
243,63716,1992,2009,10,644,11,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
244,63716,1992,2014,3,355,2,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
245,63716,1992,2008,8,576,7,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
246,63716,1992,2009,9,640,4,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
247,63716,1986,2012,12,508,11,100.00,18.00,2.50,7.50,1.00,1.00,2.00,5.00,1,2.00,1.00,1.00,1.00,6.00,2.00,3.00,2.00,3,11.00,13.00,A,Family
248,63716,1992,2009,10,576,8,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
249,63716,1992,2010,12,576,14,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
250,63716,1992,2014,10,355,6,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
251,63893,2014,2014,7,156,12,0.00,218.00,12.50,7.50,1.00,4.00,0.00,4.00,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1,6.00,1.00,A,Married Couple
252,63893,1992,2010,12,576,11,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
253,64159,1992,2009,8,576,3,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
254,64159,1992,2014,5,355,9,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
255,64601,1992,2009,9,640,8,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
256,64601,1992,2014,6,355,11,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
257,64601,1992,2011,6,576,4,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
258,64601,1992,2007,9,576,5,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
259,64601,1986,2012,6,508,11,100.00,18.00,2.50,7.50,1.00,1.00,2.00,5.00,1,2.00,1.00,1.00,1.00,6.00,2.00,3.00,2.00,3,11.00,13.00,A,Family
260,64601,1997,2009,3,558,13,82.00,56.00,7.50,17.50,1.00,2.00,4.00,7.00,1,2.00,1.00,1.00,1.00,4.00,0.00,0.00,3.00,5,13.00,7.00,A,University Student
261,64601,1985,2010,12,676,10,80.00,76.00,2.50,7.50,1.00,2.00,2.00,5.00,1,2.00,1.00,2.00,1.00,2.00,1.00,1.00,0.00,3,12.00,4.00,A,Married Couple
262,64601,1992,2008,2,576,10,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
263,64601,1997,2010,2,558,4,82.00,56.00,7.50,17.50,1.00,2.00,4.00,7.00,1,2.00,1.00,1.00,1.00,4.00,0.00,0.00,3.00,5,13.00,7.00,A,University Student
264,65044,1992,2010,3,576,11,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
265,65044,2014,2015,4,156,11,0.00,218.00,12.50,7.50,1.00,4.00,0.00,4.00,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1,6.00,1.00,A,Married Couple
266,65486,1992,2008,7,576,11,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
267,65486,1986,2012,6,508,12,100.00,18.00,2.50,7.50,1.00,1.00,2.00,5.00,1,2.00,1.00,1.00,1.00,6.00,2.00,3.00,2.00,3,11.00,13.00,A,Family
268,65486,1992,2010,10,640,11,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
269,65486,1992,2011,7,576,11,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
270,65486,1992,2016,9,355,1,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Old
271,65486,1992,2011,2,576,6,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,A,Family
